code,1998/12/31,1999/12/31,2000/12/31,2001/12/31,2002/12/31,2003/12/31,2004/12/31,2005/12/31,2006/12/31,2007/12/31,2008/12/31,2009/12/31,2010/12/31,2011/12/31,2012/12/31,2013/12/31,2014/12/31,2015/12/31,2016/12/31,2017/12/31,2018/12/31,ipo
603058.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,244,241,,2016
603059.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,,2018
603060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,244,243,,2016
603063.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,243,,2017
603066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,242,244,174,,2015
603067.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,244,241,,2016
603068.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
603069.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,244,243,,2016
603076.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,243,,2017
603077.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,105,189,239,229,245,232,243,,2012
603078.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,243,,2017
603079.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,215,,2017
603080.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,,2018
603081.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,243,,2017
603083.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,243,,2017
603085.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,235,243,233,,2015
603086.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,243,,2017
603088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,245,245,244,231,,2014
603089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,243,,2017
603090.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,188,243,,2016
603096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,243,,2017
603098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,244,242,,2016
603099.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,245,245,244,243,,2014
603100.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,245,207,244,243,,2014
603101.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,244,243,,2016
603103.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,243,,2017
603105.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,,2018
603106.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,242,,2017
603108.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,243,161,204,,2015
603110.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,243,,2017
603111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,154,240,150,243,,2014
603113.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,243,,2017
603116.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,245,242,243,,2015
603117.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,240,235,243,,2015
603118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,245,243,243,,2015
603121.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
603123.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,166,182,234,245,245,244,243,,2012
603126.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,244,245,185,243,,2014
603127.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,243,,2017
603128.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,149,239,246,155,239,224,243,,2012
603129.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,243,,2017
603131.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,161,237,,2016
603133.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,243,,2017
603136.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,243,,2017
603138.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,243,,2017
603139.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,243,,2017
603156.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,,2018
603157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,243,,2017
603158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,244,244,243,,2015
603159.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,244,243,,2016
603160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,244,243,,2016
603161.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,,2018
603165.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,243,,2017
603166.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,244,243,244,243,,2014
603167.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,78,239,246,245,245,244,243,,2012
603168.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,226,245,237,243,,2014
603169.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,235,218,187,243,,2014
603177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,243,,2017
603178.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,243,,2017
603179.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,243,,2017
603180.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,243,,2017
603181.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,243,,2017
603183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,243,,2017
603185.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2018
603186.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,243,,2017
603187.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,,2018
603188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,240,197,244,213,,2014
603189.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,243,243,,2016
603192.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,,2018
603196.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,243,,2017
603197.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,243,,2017
603198.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,245,244,243,,2015
603199.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,245,244,243,,2015
603200.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,243,,2017
603203.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,244,243,,2016
603208.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,243,,2017
603214.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,,2018
603217.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
603218.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,244,243,,2016
603220.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,,2018
603222.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,245,244,189,,2015
603223.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,245,234,243,,2015
603225.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,243,,2017
603226.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,243,,2017
603227.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,245,240,243,,2015
603228.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,243,,2017
603229.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,243,,2017
603232.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,243,,2017
603233.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,243,,2017
603238.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,243,,2017
603239.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,243,243,,2016
603258.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,244,243,,2016
603259.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,,2018
603260.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,243,,2017
603266.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,243,,2017
603267.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
603268.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,178,182,243,,2015
603269.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,243,,2017
603277.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,243,,2017
603278.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,243,,2017
603283.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,238,,2017
603286.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,243,,2017
603288.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,245,245,244,243,,2014
603289.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,243,,2017
603297.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,2018
603298.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,244,243,,2016
603299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,244,129,238,,2015
603300.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,236,244,243,,2015
603301.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,,2018
603303.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,243,,2017
603305.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,243,,2017
603306.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,242,230,244,238,,2014
603308.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,232,218,216,243,,2014
603309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,245,244,174,,2015
603311.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,245,239,243,,2015
603313.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,244,243,,2016
603315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,244,244,164,,2015
603316.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,243,,2017
603317.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
603318.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,177,244,167,,2015
603319.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,244,243,,2016
603320.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,243,,2017
603321.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,243,,2017
603322.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,232,243,,2016
603323.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,244,243,,2016
603326.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,243,,2017
603327.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
603328.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,245,242,243,243,,2014
603329.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,243,,2017
603330.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,243,,2017
603331.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,243,,2017
603332.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
603333.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,164,237,246,237,245,244,217,,2012
603335.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,243,,2017
603336.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,234,241,,2016
603337.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,243,,2017
603338.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,235,244,243,,2015
603339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,243,243,,2016
603345.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,243,,2017
603348.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,,2018
603351.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
603355.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,245,244,243,,2015
603356.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,,2018
603357.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,243,,2017
603358.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,243,,2017
603359.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,243,,2017
603360.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,243,,2017
603363.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,243,,2017
603365.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,243,,2017
603366.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,154,239,246,245,244,244,243,,2012
603367.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,243,,2017
603368.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,232,245,244,243,,2014
603369.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,242,245,244,243,,2014
603377.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,244,243,,2016
603378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,243,,2017
603379.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
603380.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,243,,2017
603383.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,241,,2017
603385.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,243,,2017
603386.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,156,,2017
603387.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,243,,2017
603388.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,243,,2017
603389.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,244,243,,2016
603393.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,244,181,,2016
603396.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,243,,2017
603398.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,236,205,170,,2015
603399.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,87,239,236,244,129,179,243,,2012
603416.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,244,243,,2016
603421.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,244,243,,2016
603429.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,219,,2017
603444.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,243,,2017
603456.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,230,245,244,220,,2014
603458.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,243,,2017
603466.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,242,,2017
603477.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,243,,2017
603486.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,,2018
603488.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,243,,2017
603496.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,243,,2017
603499.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,242,,2017
603500.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,243,,2017
603501.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,158,,2017
603505.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,243,,2017
603506.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,,2018
603507.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,243,,2017
603508.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,245,244,155,,2015
603515.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,244,243,,2016
603516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,,2018
603517.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,243,,2017
603518.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,189,168,244,243,,2014
603519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,151,244,243,,2015
603520.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,219,142,,2016
603527.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,243,,2017
603528.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,242,243,,2016
603533.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,243,,2017
603535.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,243,,2017
603536.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,243,,2017
603538.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,170,,2017
603555.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,226,230,172,243,,2014
603556.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,244,243,,2016
603557.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,243,,2017
603558.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,211,196,243,,2015
603559.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,169,243,,2016
603566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,242,244,243,,2015
603567.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,230,244,243,,2015
603568.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,245,244,243,,2015
603569.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,244,243,,2016
603577.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,244,243,,2016
603578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,243,,2017
603579.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,243,,2017
603580.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,243,,2017
603583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,,2018
603585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,244,243,,2016
603586.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,243,,2017
603587.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,,2018
603588.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,238,245,153,243,,2014
603589.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,245,244,243,,2015
603590.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,,2018
603595.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,243,,2017
603596.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,,2018
603598.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,245,107,202,,2015
603599.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,239,244,243,,2015
603600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,237,240,243,,2015
603601.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,240,199,243,,2015
603602.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,181,,2017
603603.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,170,,2017
603605.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,243,,2017
603606.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,245,236,244,243,,2014
603607.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,243,,2017
603608.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,165,243,,2016
603609.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,241,245,236,243,,2014
603611.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,165,244,243,,2015
603612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,243,,2017
603615.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,243,,2017
603616.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,236,237,241,,2015
603617.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,243,,2017
603618.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,242,244,243,,2015
603619.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,243,,2017
603626.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,243,,2017
603628.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,243,,2017
603629.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,2018
603630.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,243,,2017
603633.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,244,243,,2016
603636.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,243,245,242,173,,2014
603637.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,243,,2017
603638.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,243,,2017
603639.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,243,,2017
603648.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,243,,2017
603650.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,,2018
603655.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,243,,2017
603656.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,243,,2017
603657.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,,2018
603658.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,244,243,,2016
603659.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,187,,2017
603660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,242,243,,2016
603661.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,243,,2017
603663.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,244,243,,2016
603665.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,243,,2017
603666.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,,2018
603667.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,244,171,,2016
603668.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,243,,2017
603669.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,245,244,243,,2015
603676.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,243,,2017
603677.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,243,,2017
603678.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,245,242,243,,2015
603679.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,243,,2017
603680.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,,2018
603681.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
603683.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,243,,2017
603685.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,243,,2017
603686.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,243,244,243,,2015
603688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,242,245,244,243,,2014
603689.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,243,,2017
603690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,161,,2017
603693.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,,2018
603696.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,245,244,209,,2015
603697.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2019
